Canadian CMA,Country,Continent,Gender,Population,Province
Hamilton,Romania,Europe,Women+,35,Ontario
Hamilton,Russian Federation,Europe,Women+,105,Ontario
Hamilton,Slovakia,Europe,Women+,30,Ontario
Hamilton,Ukraine,Europe,Women+,100,Ontario
Hamilton,Denmark,Europe,Women+,10,Ontario
Hamilton,Finland,Europe,Women+,15,Ontario
Hamilton,Ireland,Europe,Women+,25,Ontario
Hamilton,Norway,Europe,Women+,10,Ontario
Hamilton,United Kingdom,Europe,Women+,230,Ontario
Hamilton,Albania,Europe,Women+,30,Ontario
Hamilton,Bosnia and Herzegovina,Europe,Women+,50,Ontario
Hamilton,Croatia,Europe,Women+,60,Ontario
Hamilton,Greece,Europe,Women+,20,Ontario
Hamilton,Italy,Europe,Women+,15,Ontario
Hamilton,Kosovo,Europe,Women+,35,Ontario
Hamilton,Malta,Europe,Women+,10,Ontario
Hamilton,North Macedonia,Europe,Women+,15,Ontario
Hamilton,Portugal,Europe,Women+,85,Ontario
Hamilton,Serbia,Europe,Women+,80,Ontario
Hamilton,Côte d'Ivoire,Africa,Women+,25,Ontario
Hamilton,Ghana,Africa,Women+,25,Ontario
Hamilton,Guinea,Africa,Women+,10,Ontario
Hamilton,Niger,Africa,Women+,10,Ontario
Hamilton,Nigeria,Africa,Women+,590,Ontario
Hamilton,Burundi,Africa,Women+,60,Ontario
Hamilton,Eritrea,Africa,Women+,30,Ontario
Hamilton,Ethiopia,Africa,Women+,55,Ontario
Hamilton,Kenya,Africa,Women+,70,Ontario
Hamilton,Madagascar,Africa,Women+,15,Ontario
Hamilton,Malawi,Africa,Women+,10,Ontario
Hamilton,Mauritius,Africa,Women+,10,Ontario
Hamilton,Somalia,Africa,Women+,135,Ontario
Hamilton,Tanzania,Africa,Women+,10,Ontario
Hamilton,Uganda,Africa,Women+,15,Ontario
Hamilton,Zimbabwe,Africa,Women+,35,Ontario
Hamilton,Algeria,Africa,Women+,30,Ontario
Hamilton,Egypt,Africa,Women+,285,Ontario
Hamilton,Libya,Africa,Women+,10,Ontario
Hamilton,Morocco,Africa,Women+,30,Ontario
Hamilton,Sudan,Africa,Women+,185,Ontario
Hamilton,Tunisia,Africa,Women+,20,Ontario
Hamilton,Cameroon,Africa,Women+,30,Ontario
Hamilton,Central African Republic,Africa,Women+,25,Ontario
Hamilton,Chad,Africa,Women+,70,Ontario
Hamilton,"Congo, Democratic Republic of the",Africa,Women+,150,Ontario
Hamilton,"South Africa, Republic of",Africa,Women+,85,Ontario
Hamilton,Afghanistan,Asia,Women+,170,Ontario
Hamilton,Azerbaijan,Asia,Women+,20,Ontario
Hamilton,Iran,Asia,Women+,125,Ontario
Hamilton,Iraq,Asia,Women+,595,Ontario
Hamilton,Israel,Asia,Women+,30,Ontario
Hamilton,Jordan,Asia,Women+,130,Ontario
Hamilton,Kazakhstan,Asia,Women+,25,Ontario
Hamilton,Kuwait,Asia,Women+,80,Ontario
Hamilton,Kyrgyzstan,Asia,Women+,20,Ontario
Hamilton,Lebanon,Asia,Women+,110,Ontario
Hamilton,Oman,Asia,Women+,30,Ontario
Hamilton,Qatar,Asia,Women+,15,Ontario
Hamilton,Saudi Arabia,Asia,Women+,135,Ontario
Hamilton,Syria,Asia,Women+,1370,Ontario
Hamilton,Turkey,Asia,Women+,135,Ontario
Hamilton,United Arab Emirates,Asia,Women+,165,Ontario
Hamilton,Uzbekistan,Asia,Women+,15,Ontario
Hamilton,West Bank and Gaza Strip,Asia,Women+,40,Ontario
Hamilton,Yemen,Asia,Women+,45,Ontario
Hamilton,China,Asia,Women+,520,Ontario
Hamilton,Hong Kong,Asia,Women+,20,Ontario
Hamilton,Japan,Asia,Women+,15,Ontario
Hamilton,"Korea, South",Asia,Women+,155,Ontario
Hamilton,Taiwan,Asia,Women+,25,Ontario
Hamilton,Cambodia,Asia,Women+,30,Ontario
Hamilton,Indonesia,Asia,Women+,25,Ontario
Hamilton,Malaysia,Asia,Women+,15,Ontario
Hamilton,Myanmar,Asia,Women+,10,Ontario
Hamilton,Philippines,Asia,Women+,1260,Ontario
Hamilton,Singapore,Asia,Women+,15,Ontario
Hamilton,Thailand,Asia,Women+,30,Ontario
Hamilton,Viet Nam,Asia,Women+,185,Ontario
Hamilton,Bangladesh,Asia,Women+,80,Ontario
Hamilton,India,Asia,Women+,2365,Ontario
Hamilton,Nepal,Asia,Women+,45,Ontario
Hamilton,Pakistan,Asia,Women+,415,Ontario
Hamilton,Sri Lanka,Asia,Women+,45,Ontario
Hamilton,United States of America,North America,Men+,390,Ontario
Hamilton,El Salvador,North America,Men+,90,Ontario
Hamilton,Guatemala,North America,Men+,15,Ontario
Hamilton,Honduras,North America,Men+,15,Ontario
Hamilton,Mexico,North America,Men+,120,Ontario
Hamilton,Bahamas,North America,Men+,20,Ontario
Hamilton,Barbados,North America,Men+,20,Ontario
Hamilton,Cuba,North America,Men+,30,Ontario
Hamilton,Dominican Republic,North America,Men+,30,Ontario
Hamilton,Haiti,North America,Men+,15,Ontario
Hamilton,Jamaica,North America,Men+,280,Ontario
Hamilton,Saint Lucia,North America,Men+,10,Ontario
Hamilton,Trinidad and Tobago,North America,Men+,40,Ontario
Hamilton,Argentina,South America,Men+,10,Ontario
Hamilton,Bolivia,South America,Men+,10,Ontario
Hamilton,Brazil,South America,Men+,150,Ontario
Hamilton,Colombia,South America,Men+,155,Ontario
Hamilton,Ecuador,South America,Men+,10,Ontario
Hamilton,Guyana,South America,Men+,30,Ontario
Hamilton,Venezuela,South America,Men+,75,Ontario
Hamilton,Belgium,Europe,Men+,10,Ontario
Hamilton,France,Europe,Men+,60,Ontario
Hamilton,Germany,Europe,Men+,45,Ontario
Hamilton,Bulgaria,Europe,Men+,10,Ontario
Hamilton,Czechia,Europe,Men+,10,Ontario
Hamilton,Hungary,Europe,Men+,45,Ontario
Hamilton,Lithuania,Europe,Men+,10,Ontario
Hamilton,Moldova,Europe,Men+,15,Ontario
Hamilton,Poland,Europe,Men+,40,Ontario
Hamilton,Romania,Europe,Men+,35,Ontario
Hamilton,Russian Federation,Europe,Men+,60,Ontario
Hamilton,Slovakia,Europe,Men+,10,Ontario
Hamilton,Ukraine,Europe,Men+,60,Ontario
Hamilton,Finland,Europe,Men+,10,Ontario
Hamilton,Ireland,Europe,Men+,65,Ontario
Hamilton,Norway,Europe,Men+,15,Ontario
Hamilton,Sweden,Europe,Men+,10,Ontario
Hamilton,United Kingdom,Europe,Men+,305,Ontario
Hamilton,Albania,Europe,Men+,30,Ontario
Hamilton,Bosnia and Herzegovina,Europe,Men+,85,Ontario
Hamilton,Croatia,Europe,Men+,85,Ontario
Hamilton,Greece,Europe,Men+,20,Ontario
Hamilton,Italy,Europe,Men+,40,Ontario
Hamilton,Kosovo,Europe,Men+,30,Ontario
Hamilton,Portugal,Europe,Men+,100,Ontario
Hamilton,Serbia,Europe,Men+,50,Ontario
Hamilton,Slovenia,Europe,Men+,15,Ontario
Hamilton,Spain,Europe,Men+,10,Ontario
Hamilton,Côte d'Ivoire,Africa,Men+,15,Ontario
Hamilton,Ghana,Africa,Men+,20,Ontario
Hamilton,Liberia,Africa,Men+,20,Ontario
Hamilton,Nigeria,Africa,Men+,465,Ontario
Hamilton,Burundi,Africa,Men+,60,Ontario
Hamilton,Eritrea,Africa,Men+,40,Ontario
Hamilton,Ethiopia,Africa,Men+,55,Ontario
Hamilton,Kenya,Africa,Men+,50,Ontario
Hamilton,Mauritius,Africa,Men+,10,Ontario
Hamilton,Rwanda,Africa,Men+,30,Ontario
Hamilton,Somalia,Africa,Men+,85,Ontario
Hamilton,Zimbabwe,Africa,Men+,45,Ontario
Hamilton,Algeria,Africa,Men+,35,Ontario
Hamilton,Egypt,Africa,Men+,285,Ontario
Hamilton,Morocco,Africa,Men+,20,Ontario
Hamilton,Sudan,Africa,Men+,110,Ontario
Hamilton,Tunisia,Africa,Men+,15,Ontario
Hamilton,Angola,Africa,Men+,10,Ontario
Hamilton,Cameroon,Africa,Men+,35,Ontario
Hamilton,Chad,Africa,Men+,50,Ontario
Hamilton,"Congo, Democratic Republic of the",Africa,Men+,95,Ontario
Hamilton,"South Africa, Republic of",Africa,Men+,140,Ontario
Hamilton,Afghanistan,Asia,Men+,120,Ontario
Hamilton,Azerbaijan,Asia,Men+,15,Ontario
Hamilton,Bahrain,Asia,Men+,15,Ontario
Hamilton,Cyprus,Asia,Men+,10,Ontario
Hamilton,Iran,Asia,Men+,85,Ontario
Hamilton,Iraq,Asia,Men+,445,Ontario
Hamilton,Israel,Asia,Men+,10,Ontario
Hamilton,Jordan,Asia,Men+,70,Ontario
Hamilton,Kazakhstan,Asia,Men+,10,Ontario
Hamilton,Kuwait,Asia,Men+,45,Ontario
Hamilton,Lebanon,Asia,Men+,100,Ontario
Hamilton,Qatar,Asia,Men+,20,Ontario
Hamilton,Saudi Arabia,Asia,Men+,140,Ontario
Hamilton,Syria,Asia,Men+,1125,Ontario
Hamilton,Turkey,Asia,Men+,150,Ontario
Hamilton,United Arab Emirates,Asia,Men+,145,Ontario
Hamilton,Uzbekistan,Asia,Men+,10,Ontario
Hamilton,West Bank and Gaza Strip,Asia,Men+,45,Ontario
Hamilton,Yemen,Asia,Men+,45,Ontario
Hamilton,China,Asia,Men+,380,Ontario
Hamilton,"Korea, South",Asia,Men+,135,Ontario
Hamilton,Cambodia,Asia,Men+,15,Ontario
Hamilton,Indonesia,Asia,Men+,20,Ontario
Hamilton,Myanmar,Asia,Men+,10,Ontario
Hamilton,Philippines,Asia,Men+,930,Ontario
Hamilton,Singapore,Asia,Men+,10,Ontario
Hamilton,Thailand,Asia,Men+,15,Ontario
Hamilton,Viet Nam,Asia,Men+,80,Ontario
Hamilton,Bangladesh,Asia,Men+,110,Ontario
Hamilton,India,Asia,Men+,2310,Ontario
Hamilton,Nepal,Asia,Men+,25,Ontario
Hamilton,Pakistan,Asia,Men+,350,Ontario
Hamilton,Sri Lanka,Asia,Men+,50,Ontario
Hamilton,United States of America,North America,Women+,420,Ontario
Hamilton,El Salvador,North America,Women+,60,Ontario
Hamilton,Guatemala,North America,Women+,25,Ontario
Hamilton,Honduras,North America,Women+,10,Ontario
Hamilton,Mexico,North America,Women+,90,Ontario
Hamilton,Nicaragua,North America,Women+,15,Ontario
Hamilton,Bahamas,North America,Women+,15,Ontario
Hamilton,Barbados,North America,Women+,10,Ontario
Hamilton,Cuba,North America,Women+,50,Ontario
Hamilton,Dominican Republic,North America,Women+,30,Ontario
Hamilton,Haiti,North America,Women+,10,Ontario
Hamilton,Jamaica,North America,Women+,245,Ontario
Hamilton,Trinidad and Tobago,North America,Women+,50,Ontario
Hamilton,Argentina,South America,Women+,15,Ontario
Hamilton,Brazil,South America,Women+,180,Ontario
Hamilton,Colombia,South America,Women+,225,Ontario
Hamilton,Guyana,South America,Women+,25,Ontario
Hamilton,Peru,South America,Women+,25,Ontario
Hamilton,Venezuela,South America,Women+,115,Ontario
Hamilton,Belgium,Europe,Women+,10,Ontario
Hamilton,France,Europe,Women+,70,Ontario
Hamilton,Germany,Europe,Women+,30,Ontario
Hamilton,Belarus,Europe,Women+,15,Ontario
Hamilton,Bulgaria,Europe,Women+,10,Ontario
Hamilton,Czechia,Europe,Women+,20,Ontario
Hamilton,Estonia,Europe,Women+,10,Ontario
Hamilton,Hungary,Europe,Women+,35,Ontario
Hamilton,Moldova,Europe,Women+,20,Ontario
Hamilton,Poland,Europe,Women+,65,Ontario
Hamilton,Romania,Europe,Women+,35,Ontario
Hamilton,Russian Federation,Europe,Women+,105,Ontario
Hamilton,Slovakia,Europe,Women+,10,Ontario
Hamilton,Ukraine,Europe,Women+,80,Ontario
Hamilton,Finland,Europe,Women+,15,Ontario
Hamilton,Ireland,Europe,Women+,25,Ontario
Hamilton,Norway,Europe,Women+,10,Ontario
Hamilton,United Kingdom,Europe,Women+,195,Ontario
Hamilton,Albania,Europe,Women+,30,Ontario
Hamilton,Bosnia and Herzegovina,Europe,Women+,45,Ontario
Hamilton,Croatia,Europe,Women+,55,Ontario
Hamilton,Greece,Europe,Women+,20,Ontario
Hamilton,Italy,Europe,Women+,15,Ontario
Hamilton,Kosovo,Europe,Women+,35,Ontario
Hamilton,Malta,Europe,Women+,10,Ontario
Hamilton,North Macedonia,Europe,Women+,15,Ontario
Hamilton,Portugal,Europe,Women+,85,Ontario
Hamilton,Serbia,Europe,Women+,75,Ontario
Hamilton,Côte d'Ivoire,Africa,Women+,25,Ontario
Hamilton,Ghana,Africa,Women+,25,Ontario
Hamilton,Guinea,Africa,Women+,10,Ontario
Hamilton,Nigeria,Africa,Women+,570,Ontario
Hamilton,Burundi,Africa,Women+,60,Ontario
Hamilton,Eritrea,Africa,Women+,30,Ontario
Hamilton,Ethiopia,Africa,Women+,45,Ontario
Hamilton,Kenya,Africa,Women+,55,Ontario
Hamilton,Madagascar,Africa,Women+,10,Ontario
Hamilton,Malawi,Africa,Women+,10,Ontario
Hamilton,Mauritius,Africa,Women+,10,Ontario
Hamilton,Somalia,Africa,Women+,115,Ontario
Hamilton,Tanzania,Africa,Women+,10,Ontario
Hamilton,Uganda,Africa,Women+,15,Ontario
Hamilton,Zimbabwe,Africa,Women+,25,Ontario
Hamilton,Algeria,Africa,Women+,30,Ontario
Hamilton,Egypt,Africa,Women+,280,Ontario
Hamilton,Libya,Africa,Women+,10,Ontario
Hamilton,Morocco,Africa,Women+,30,Ontario
Hamilton,Sudan,Africa,Women+,185,Ontario
Hamilton,Tunisia,Africa,Women+,20,Ontario
Hamilton,Cameroon,Africa,Women+,30,Ontario
Hamilton,Chad,Africa,Women+,65,Ontario
Hamilton,"Congo, Democratic Republic of the",Africa,Women+,130,Ontario
Hamilton,"South Africa, Republic of",Africa,Women+,75,Ontario
Hamilton,Afghanistan,Asia,Women+,170,Ontario
Hamilton,Azerbaijan,Asia,Women+,20,Ontario
Hamilton,Iran,Asia,Women+,115,Ontario
Hamilton,Iraq,Asia,Women+,535,Ontario
Hamilton,Israel,Asia,Women+,30,Ontario
Hamilton,Jordan,Asia,Women+,105,Ontario
Hamilton,Kazakhstan,Asia,Women+,25,Ontario
Hamilton,Kuwait,Asia,Women+,80,Ontario
Hamilton,Kyrgyzstan,Asia,Women+,20,Ontario
Hamilton,Lebanon,Asia,Women+,80,Ontario
Hamilton,Oman,Asia,Women+,30,Ontario
Hamilton,Qatar,Asia,Women+,15,Ontario
Hamilton,Saudi Arabia,Asia,Women+,125,Ontario
Hamilton,Syria,Asia,Women+,945,Ontario
Hamilton,Turkey,Asia,Women+,125,Ontario
Hamilton,United Arab Emirates,Asia,Women+,130,Ontario
Hamilton,Uzbekistan,Asia,Women+,15,Ontario
Hamilton,West Bank and Gaza Strip,Asia,Women+,40,Ontario
Hamilton,Yemen,Asia,Women+,45,Ontario
Hamilton,China,Asia,Women+,465,Ontario
Hamilton,Hong Kong,Asia,Women+,20,Ontario
Hamilton,Japan,Asia,Women+,15,Ontario
Hamilton,"Korea, South",Asia,Women+,135,Ontario
Hamilton,Taiwan,Asia,Women+,25,Ontario
Hamilton,Cambodia,Asia,Women+,30,Ontario
Hamilton,Indonesia,Asia,Women+,25,Ontario
Hamilton,Malaysia,Asia,Women+,15,Ontario
Hamilton,Myanmar,Asia,Women+,10,Ontario
Hamilton,Philippines,Asia,Women+,1185,Ontario
Hamilton,Singapore,Asia,Women+,10,Ontario
Hamilton,Thailand,Asia,Women+,30,Ontario
Hamilton,Viet Nam,Asia,Women+,170,Ontario
Hamilton,Bangladesh,Asia,Women+,80,Ontario
Hamilton,India,Asia,Women+,2315,Ontario
Hamilton,Nepal,Asia,Women+,45,Ontario
Hamilton,Pakistan,Asia,Women+,365,Ontario
Hamilton,Sri Lanka,Asia,Women+,45,Ontario
Kamloops,United States of America,North America,Men+,25,British Columbia
Kamloops,Mexico,North America,Men+,20,British Columbia
Kamloops,France,Europe,Men+,10,British Columbia
Kamloops,Germany,Europe,Men+,10,British Columbia
Kamloops,United Kingdom,Europe,Men+,60,British Columbia
Kamloops,Nigeria,Africa,Men+,35,British Columbia
Kamloops,"South Africa, Republic of",Africa,Men+,45,British Columbia
Kamloops,Syria,Asia,Men+,20,British Columbia
Kamloops,China,Asia,Men+,35,British Columbia
Kamloops,"Korea, South",Asia,Men+,15,British Columbia
Kamloops,Philippines,Asia,Men+,125,British Columbia
Kamloops,Viet Nam,Asia,Men+,10,British Columbia
Kamloops,India,Asia,Men+,170,British Columbia
Kamloops,Pakistan,Asia,Men+,25,British Columbia
Kamloops,Sri Lanka,Asia,Men+,15,British Columbia
Kamloops,United States of America,North America,Women+,30,British Columbia
Kamloops,Brazil,South America,Women+,10,British Columbia
Kamloops,Colombia,South America,Women+,15,British Columbia
Kamloops,Ukraine,Europe,Women+,15,British Columbia
Kamloops,Finland,Europe,Women+,10,British Columbia
Kamloops,United Kingdom,Europe,Women+,50,British Columbia
Kamloops,Nigeria,Africa,Women+,10,British Columbia
Kamloops,Egypt,Africa,Women+,10,British Columbia
Kamloops,"South Africa, Republic of",Africa,Women+,40,British Columbia
Kamloops,Syria,Asia,Women+,10,British Columbia
Kamloops,China,Asia,Women+,20,British Columbia
Kamloops,Hong Kong,Asia,Women+,10,British Columbia
Kamloops,Japan,Asia,Women+,10,British Columbia
Kamloops,"Korea, South",Asia,Women+,20,British Columbia
Kamloops,Malaysia,Asia,Women+,15,British Columbia
Kamloops,Philippines,Asia,Women+,175,British Columbia
Kamloops,Thailand,Asia,Women+,10,British Columbia
Kamloops,India,Asia,Women+,140,British Columbia
Kamloops,Pakistan,Asia,Women+,20,British Columbia
Kamloops,United States of America,North America,Men+,25,British Columbia
Kamloops,Mexico,North America,Men+,20,British Columbia
Kamloops,France,Europe,Men+,10,British Columbia
Kamloops,Germany,Europe,Men+,10,British Columbia
Kamloops,United Kingdom,Europe,Men+,60,British Columbia
Kamloops,Nigeria,Africa,Men+,35,British Columbia
Kamloops,"South Africa, Republic of",Africa,Men+,45,British Columbia
Kamloops,Syria,Asia,Men+,20,British Columbia
Kamloops,China,Asia,Men+,35,British Columbia
Kamloops,"Korea, South",Asia,Men+,15,British Columbia
Kamloops,Philippines,Asia,Men+,125,British Columbia
Kamloops,Viet Nam,Asia,Men+,10,British Columbia
Kamloops,India,Asia,Men+,150,British Columbia
Kamloops,Pakistan,Asia,Men+,25,British Columbia
Kamloops,Sri Lanka,Asia,Men+,15,British Columbia
Kamloops,United States of America,North America,Women+,30,British Columbia
Kamloops,Brazil,South America,Women+,10,British Columbia
Kamloops,Colombia,South America,Women+,15,British Columbia
Kamloops,Ukraine,Europe,Women+,15,British Columbia
Kamloops,Finland,Europe,Women+,10,British Columbia
Kamloops,United Kingdom,Europe,Women+,50,British Columbia
Kamloops,Nigeria,Africa,Women+,10,British Columbia
Kamloops,"South Africa, Republic of",Africa,Women+,40,British Columbia
Kamloops,China,Asia,Women+,20,British Columbia
Kamloops,Hong Kong,Asia,Women+,10,British Columbia
Kamloops,"Korea, South",Asia,Women+,20,British Columbia
Kamloops,Malaysia,Asia,Women+,15,British Columbia
Kamloops,Philippines,Asia,Women+,170,British Columbia
Kamloops,Thailand,Asia,Women+,10,British Columbia
Kamloops,India,Asia,Women+,140,British Columbia
Kamloops,Pakistan,Asia,Women+,15,British Columbia
Kelowna,United States of America,North America,Men+,155,British Columbia
Kelowna,Honduras,North America,Men+,10,British Columbia
Kelowna,Mexico,North America,Men+,55,British Columbia
Kelowna,Jamaica,North America,Men+,95,British Columbia
Kelowna,Brazil,South America,Men+,50,British Columbia
Kelowna,Colombia,South America,Men+,20,British Columbia
Kelowna,France,Europe,Men+,10,British Columbia
Kelowna,Germany,Europe,Men+,35,British Columbia
Kelowna,Netherlands,Europe,Men+,10,British Columbia
Kelowna,Russian Federation,Europe,Men+,25,British Columbia
Kelowna,Ukraine,Europe,Men+,60,British Columbia
Kelowna,Ireland,Europe,Men+,35,British Columbia
Kelowna,United Kingdom,Europe,Men+,185,British Columbia
Kelowna,Italy,Europe,Men+,10,British Columbia
Kelowna,Portugal,Europe,Men+,15,British Columbia
Kelowna,Spain,Europe,Men+,10,British Columbia
Kelowna,Kenya,Africa,Men+,10,British Columbia
Kelowna,Zimbabwe,Africa,Men+,10,British Columbia
Kelowna,"South Africa, Republic of",Africa,Men+,35,British Columbia
Kelowna,Iran,Asia,Men+,15,British Columbia
Kelowna,Israel,Asia,Men+,15,British Columbia
Kelowna,Saudi Arabia,Asia,Men+,10,British Columbia
Kelowna,Syria,Asia,Men+,120,British Columbia
Kelowna,Turkey,Asia,Men+,10,British Columbia
Kelowna,United Arab Emirates,Asia,Men+,10,British Columbia
Kelowna,Yemen,Asia,Men+,15,British Columbia
Kelowna,China,Asia,Men+,115,British Columbia
Kelowna,Hong Kong,Asia,Men+,10,British Columbia
Kelowna,"Korea, South",Asia,Men+,55,British Columbia
Kelowna,Philippines,Asia,Men+,300,British Columbia
Kelowna,Singapore,Asia,Men+,10,British Columbia
Kelowna,Viet Nam,Asia,Men+,25,British Columbia
Kelowna,Bangladesh,Asia,Men+,10,British Columbia
Kelowna,India,Asia,Men+,280,British Columbia
Kelowna,Nepal,Asia,Men+,10,British Columbia
Kelowna,Pakistan,Asia,Men+,30,British Columbia
Kelowna,United States of America,North America,Women+,160,British Columbia
Kelowna,Mexico,North America,Women+,50,British Columbia
Kelowna,Jamaica,North America,Women+,95,British Columbia
Kelowna,Brazil,South America,Women+,40,British Columbia
Kelowna,Chile,South America,Women+,15,British Columbia
Kelowna,Colombia,South America,Women+,30,British Columbia
Kelowna,Venezuela,South America,Women+,20,British Columbia
Kelowna,Austria,Europe,Women+,10,British Columbia
Kelowna,Germany,Europe,Women+,20,British Columbia
Kelowna,Netherlands,Europe,Women+,10,British Columbia
Kelowna,Switzerland,Europe,Women+,10,British Columbia
Kelowna,Moldova,Europe,Women+,10,British Columbia
Kelowna,Poland,Europe,Women+,10,British Columbia
Kelowna,Romania,Europe,Women+,15,British Columbia
Kelowna,Russian Federation,Europe,Women+,50,British Columbia
Kelowna,Ukraine,Europe,Women+,30,British Columbia
Kelowna,Ireland,Europe,Women+,20,British Columbia
Kelowna,Sweden,Europe,Women+,10,British Columbia
Kelowna,United Kingdom,Europe,Women+,135,British Columbia
Kelowna,Italy,Europe,Women+,10,British Columbia
Kelowna,Mauritius,Africa,Women+,15,British Columbia
Kelowna,Zimbabwe,Africa,Women+,10,British Columbia
Kelowna,Namibia,Africa,Women+,10,British Columbia
Kelowna,"South Africa, Republic of",Africa,Women+,30,British Columbia
Kelowna,Iran,Asia,Women+,20,British Columbia
Kelowna,Lebanon,Asia,Women+,20,British Columbia
Kelowna,Syria,Asia,Women+,120,British Columbia
Kelowna,Turkey,Asia,Women+,15,British Columbia
Kelowna,China,Asia,Women+,145,British Columbia
Kelowna,Hong Kong,Asia,Women+,20,British Columbia
Kelowna,Japan,Asia,Women+,30,British Columbia
Kelowna,"Korea, South",Asia,Women+,85,British Columbia
Kelowna,Cambodia,Asia,Women+,15,British Columbia
Kelowna,Philippines,Asia,Women+,320,British Columbia
Kelowna,Thailand,Asia,Women+,40,British Columbia
Kelowna,Viet Nam,Asia,Women+,35,British Columbia
Kelowna,Bangladesh,Asia,Women+,10,British Columbia
Kelowna,India,Asia,Women+,285,British Columbia
Kelowna,Pakistan,Asia,Women+,35,British Columbia
Kelowna,United States of America,North America,Men+,125,British Columbia
Kelowna,Honduras,North America,Men+,10,British Columbia
Kelowna,Mexico,North America,Men+,40,British Columbia
Kelowna,Jamaica,North America,Men+,85,British Columbia
Kelowna,Brazil,South America,Men+,45,British Columbia
Kelowna,Colombia,South America,Men+,20,British Columbia
Kelowna,France,Europe,Men+,10,British Columbia
Kelowna,Germany,Europe,Men+,35,British Columbia
Kelowna,Netherlands,Europe,Men+,10,British Columbia
Kelowna,Russian Federation,Europe,Men+,25,British Columbia
Kelowna,Ukraine,Europe,Men+,60,British Columbia
Kelowna,Ireland,Europe,Men+,35,British Columbia
Kelowna,United Kingdom,Europe,Men+,185,British Columbia
Kelowna,Italy,Europe,Men+,10,British Columbia
Kelowna,Portugal,Europe,Men+,15,British Columbia
Kelowna,Zimbabwe,Africa,Men+,10,British Columbia
Kelowna,"South Africa, Republic of",Africa,Men+,35,British Columbia
Kelowna,Iran,Asia,Men+,10,British Columbia
Kelowna,Israel,Asia,Men+,15,British Columbia
Kelowna,Saudi Arabia,Asia,Men+,10,British Columbia
Kelowna,Syria,Asia,Men+,85,British Columbia
Kelowna,Turkey,Asia,Men+,10,British Columbia
Kelowna,United Arab Emirates,Asia,Men+,10,British Columbia
Kelowna,Yemen,Asia,Men+,15,British Columbia
Kelowna,China,Asia,Men+,110,British Columbia
Kelowna,Hong Kong,Asia,Men+,10,British Columbia
Kelowna,"Korea, South",Asia,Men+,50,British Columbia
Kelowna,Philippines,Asia,Men+,280,British Columbia
